id	placeName
dvp_020_place_0	Rauner [Special Collections] Library
dvp_020_place_1	Hanover, New Hampshire
dvp_020_place_2	Williamsburg, Virginia
dvp_020_place_3	Highland Park, Michigan
dvp_020_place_4	Detroit
dvp_020_place_5	Radcliffe
dvp_020_place_6	Detroit
dvp_020_place_7	Michigan
dvp_020_place_8	Detroit
dvp_020_place_9	Grosse Pointe
dvp_020_place_10	Detroit
dvp_020_place_11	Lake St. Clair
dvp_020_place_12	Great Lakes
dvp_020_place_13	Virginia
dvp_020_place_14	Portugal
dvp_020_place_15	Hanover
dvp_020_place_16	Hanover
dvp_020_place_17	Detroit
dvp_020_place_18	Dartmouth
dvp_020_place_19	Little Hall in the Choates [the Choate Cluster]
dvp_020_place_20	Little
dvp_020_place_21	Choates
dvp_020_place_22	Little
dvp_020_place_23	Brown [Hall]
dvp_020_place_24	Choate
dvp_020_place_25	Tower Room
dvp_020_place_26	Northampton
dvp_020_place_27	South Hadley
dvp_020_place_28	Poughkeepsie
dvp_020_place_29	Mount Holyoke [College]
dvp_020_place_30	Dartmouth
dvp_020_place_31	Ann Arbor
dvp_020_place_32	Ohio Turnpike [now James W. Shocknessy Ohio Turnpike]
dvp_020_place_33	Toledo
dvp_020_place_34	Little Hall
dvp_020_place_35	School Street [in Hanover]
dvp_020_place_36	Ann Arbor
dvp_020_place_37	Hanover
dvp_020_place_38	Hanover
dvp_020_place_39	New Hampshire
dvp_020_place_40	Quechee[, Vermont]
dvp_020_place_41	Phi Tau
dvp_020_place_42	Boston
dvp_020_place_43	Poughkeepsie
dvp_020_place_44	Gloucester
dvp_020_place_45	Boston
dvp_020_place_46	Commonwealth Avenue
dvp_020_place_47	Ann Arbor
dvp_020_place_48	Vietnam
dvp_020_place_49	Dartmouth
dvp_020_place_50	U.N. [United Nations]
dvp_020_place_51	South Africa
dvp_020_place_52	Prince Edward County in Virginia
dvp_020_place_53	Boston
dvp_020_place_54	Minnesota
dvp_020_place_55	Minnesota
dvp_020_place_56	Detroit
dvp_020_place_57	Fort Knox
dvp_020_place_58	Louisville
dvp_020_place_59	Kentucky
dvp_020_place_60	Louisville
dvp_020_place_61	Fort Knox
dvp_020_place_62	Fort Knox
dvp_020_place_63	Louisville
dvp_020_place_64	Detroit
dvp_020_place_65	Wisconsin
dvp_020_place_66	Louisville
dvp_020_place_67	Louisville
dvp_020_place_68	Cincinnati
dvp_020_place_69	Louisville
dvp_020_place_70	Wisconsin
dvp_020_place_71	Ohio
dvp_020_place_72	West Virginia
dvp_020_place_73	West Virginia
dvp_020_place_74	Fort Knox
dvp_020_place_75	Vietnam
dvp_020_place_76	Vietnam
dvp_020_place_77	Fort Knox
dvp_020_place_78	Vietnam
dvp_020_place_79	States
dvp_020_place_80	Fort Knox
dvp_020_place_81	Germany
dvp_020_place_82	Vietnam
dvp_020_place_83	Vietnam
dvp_020_place_84	Vietnam
dvp_020_place_85	Germany
dvp_020_place_86	Germany
dvp_020_place_87	Frankfurt
dvp_020_place_88	Germany
dvp_020_place_89	Germany
dvp_020_place_90	Vietnam
dvp_020_place_91	Fulda
dvp_020_place_92	Fulda Gap
dvp_020_place_93	Fulda Gap
dvp_020_place_94	Fulda Gap
dvp_020_place_95	Fulda Gap
dvp_020_place_96	Fort Knox
dvp_020_place_97	England
dvp_020_place_98	Germany
dvp_020_place_99	Ramstein [Air Base, Germany]
dvp_020_place_100	Frankfurt
dvp_020_place_101	U.S.
dvp_020_place_102	Germany
dvp_020_place_103	Frankfurt Civil Airport [sic; Frankfurt Airport]
dvp_020_place_104	Ramstein
dvp_020_place_105	Karachi
dvp_020_place_106	Frankfurt
dvp_020_place_107	London
dvp_020_place_108	London
dvp_020_place_109	New York
dvp_020_place_110	Patch Barracks [military installation in Stuttgart-Vaihingen]
dvp_020_place_111	Vietnam
dvp_020_place_112	Doha [, Qatar]
dvp_020_place_113	Tampa
dvp_020_place_114	Belgium
dvp_020_place_115	Patch Barracks
dvp_020_place_116	Patch Barracks
dvp_020_place_117	Soviet Russia
dvp_020_place_118	East Germany
dvp_020_place_119	Germany
dvp_020_place_120	Washington[, D.C.]
dvp_020_place_121	Folda Gap
dvp_020_place_122	Bitburg
dvp_020_place_123	Germany
dvp_020_place_124	Bitburg
dvp_020_place_125	Germany
dvp_020_place_126	Frieburg
dvp_020_place_127	Stuttgart
dvp_020_place_128	England
dvp_020_place_129	Frankfurt
dvp_020_place_130	Hamburg
dvp_020_place_131	Hanover
dvp_020_place_132	Berlin
dvp_020_place_133	Denmark
dvp_020_place_134	Copenhagen
dvp_020_place_135	Odense [Denmark]
dvp_020_place_136	Germany
dvp_020_place_137	Hamburg
dvp_020_place_138	Netherlands
dvp_020_place_139	Belgium
dvp_020_place_140	Paris
dvp_020_place_141	Paris
dvp_020_place_142	Bordeaux
dvp_020_place_143	Arles
dvp_020_place_144	French Riviera
dvp_020_place_145	Italy
dvp_020_place_146	Switzerland
dvp_020_place_147	Geneva
dvp_020_place_148	Geneva
dvp_020_place_149	Munich
dvp_020_place_150	Michigan
dvp_020_place_151	Salzburg
dvp_020_place_152	Vienna
dvp_020_place_153	Nuremberg
dvp_020_place_154	Frankfurt
dvp_020_place_155	Stuttgart
dvp_020_place_156	France
dvp_020_place_157	Holland
dvp_020_place_158	England
dvp_020_place_159	Geneva
dvp_020_place_160	Rome
dvp_020_place_161	Rome
dvp_020_place_162	Rome
dvp_020_place_163	Paris
dvp_020_place_164	States
dvp_020_place_165	Cambridge
dvp_020_place_166	Germany
dvp_020_place_167	States
dvp_020_place_168	Germany
dvp_020_place_169	Germany
dvp_020_place_170	Detroit
dvp_020_place_171	D.C.
dvp_020_place_172	Detroit
dvp_020_place_173	Detroit
dvp_020_place_174	Washington
dvp_020_place_175	Detroit
dvp_020_place_176	D.C.
dvp_020_place_177	Philadelphia
dvp_020_place_178	D.C.
dvp_020_place_179	Detroit
dvp_020_place_180	Virginia
dvp_020_place_181	Ann Arbor
dvp_020_place_182	Virginia
dvp_020_place_183	Virginia
dvp_020_place_184	Atlanta
dvp_020_place_185	Atlanta
dvp_020_place_186	Charlottesville
dvp_020_place_187	Dartmouth
dvp_020_place_188	Germany
dvp_020_place_189	Germany
dvp_020_place_190	Courtyard [by Marriott] in White River Junction
dvp_020_place_191	Park Street
dvp_020_place_192	“A” Lot
dvp_020_place_193	Detroit
dvp_020_place_194	D.C.
